date,sl,offered,Aband,ASA,staff
10/25/2022 12:45,0.99,1042,3,0.18,935
10/25/2022 13:00,1,1058,1,0.19,790
10/25/2022 13:15,0.99,957,4,0.18,780
10/25/2022 13:30,1,986,1,0.18,784
10/25/2022 13:45,0.99,1010,9,0.21,775
10/25/2022 14:00,0.99,1073,1,0.19,759
10/25/2022 14:15,0.99,1038,8,0.19,772
10/25/2022 14:30,0.99,1042,3,0.2,752
10/25/2022 14:45,0.99,1034,3,0.17,821
10/25/2022 15:00,1,1047,3,0.17,896
10/25/2022 15:15,1,1155,2,0.16,883
10/25/2022 15:30,0.99,1156,10,0.32,836
10/25/2022 15:45,0.99,1129,4,0.18,880
10/25/2022 16:00,0.99,1118,6,0.18,888
10/25/2022 16:15,0.99,1123,4,0.17,880
10/25/2022 16:30,0.99,1138,2,0.22,855
10/25/2022 16:45,0.96,1077,38,0.54,829
10/25/2022 17:00,0.98,1157,24,0.41,792
10/25/2022 17:15,1,1049,2,0.17,875
10/25/2022 17:30,0.99,994,1,0.17,879
10/25/2022 17:45,0.99,952,2,0.18,868
10/25/2022 18:00,0.98,989,11,0.09,780
10/25/2022 18:15,0.99,880,6,0.09,731
10/25/2022 18:30,0.98,941,13,0.09,725
10/25/2022 18:45,0.97,915,21,0.18,691
10/25/2022 19:00,0.9,966,96,0.62,661
10/25/2022 19:15,0.97,931,27,0.17,665
10/25/2022 19:30,0.91,927,74,0.54,660
10/25/2022 19:45,0.95,904,44,0.42,655
10/25/2022 20:00,0.96,973,33,0.24,676
10/25/2022 20:15,0.98,889,15,0.12,692
10/25/2022 20:30,0.96,895,30,0.22,684
10/25/2022 20:45,0.97,740,19,0.13,678
10/25/2022 21:00,0.93,107,8,0.9,628
10/25/2022 21:15,1,0,0,0,132
10/26/2022 9:00,0.99,1582,16,0.21,853
10/26/2022 9:15,0.87,1481,153,1.15,936
10/26/2022 9:30,0.93,1466,96,0.93,967
10/26/2022 9:45,0.97,1335,33,0.41,987
10/26/2022 10:00,0.93,1382,97,0.9,991
10/26/2022 10:15,0.52,1467,202,1.72,968
10/26/2022 10:30,0.68,1503,171,1.62,1004
10/26/2022 10:45,0.92,1522,111,1,1025
10/26/2022 11:00,0.97,1349,32,0.4,1008
10/26/2022 11:15,1,1317,1,0.19,962
10/26/2022 11:30,0.98,1336,15,0.28,937
10/26/2022 11:45,0.99,1131,9,0.18,927
10/26/2022 12:00,0.96,1128,44,0.5,829
10/26/2022 12:15,0.99,1191,4,0.22,976
10/26/2022 12:30,0.99,1159,5,0.18,985
10/26/2022 12:45,0.99,1063,7,0.19,943
10/26/2022 13:00,1,1039,3,0.18,783
10/26/2022 13:15,0.99,985,5,0.18,776
10/26/2022 13:30,0.99,1060,4,0.18,769
10/26/2022 13:45,0.99,986,2,0.18,776
10/26/2022 14:00,0.99,1079,7,0.18,784
10/26/2022 14:15,1,999,0,0.17,782
10/26/2022 14:30,0.99,1071,4,0.19,789
10/26/2022 14:45,0.98,1075,18,0.31,789
10/26/2022 15:00,0.92,1140,91,0.93,732
10/26/2022 15:15,0.95,1107,48,0.64,776
10/26/2022 15:30,0.99,1123,10,0.25,794
10/26/2022 15:45,0.99,1065,7,0.25,817
10/26/2022 16:00,0.97,1121,26,0.4,804
10/26/2022 16:15,0.88,1251,137,0.84,819
10/26/2022 16:30,0.89,1372,143,1.07,898
10/26/2022 16:45,0.96,1200,42,0.38,939
10/26/2022 17:00,0.95,1261,63,0.54,890
10/26/2022 17:15,0.99,1045,2,0.2,929
10/26/2022 17:30,0.99,1008,1,0.17,920
10/26/2022 17:45,0.99,971,8,0.17,878
10/26/2022 18:00,0.98,956,12,0.1,775
10/26/2022 18:15,0.98,904,15,0.1,725
10/26/2022 18:30,0.98,921,14,0.1,731
10/26/2022 18:45,0.98,923,14,0.09,729
10/26/2022 19:00,0.97,905,17,0.15,677
10/26/2022 19:15,0.91,1001,80,0.49,658
10/26/2022 19:30,0.88,1054,117,0.83,668
10/26/2022 19:45,0.96,888,27,0.22,715
10/26/2022 20:00,0.96,979,26,0.22,701
10/26/2022 20:15,0.99,859,9,0.11,695
10/26/2022 20:30,0.98,783,7,0.1,692
10/26/2022 20:45,0.98,717,13,0.09,663
10/26/2022 21:00,0.99,74,0,0.08,605
10/26/2022 21:15,1,0,0,0,128
10/27/2022 9:00,0.99,1575,3,0.18,870
10/27/2022 9:15,0.99,1335,3,0.21,978
10/27/2022 9:30,0.99,1314,2,0.19,1009
10/27/2022 9:45,0.99,1307,2,0.19,1012
10/27/2022 10:00,0.99,1414,16,0.26,1011
10/27/2022 10:15,0.95,1425,66,0.7,982
10/27/2022 10:30,0.92,1449,111,1.17,969
10/27/2022 10:45,0.95,1425,70,0.79,999
10/27/2022 11:00,0.94,1413,75,0.82,1005
10/27/2022 11:15,0.95,1366,62,0.61,974
10/27/2022 11:30,0.99,1288,5,0.22,964
10/27/2022 11:45,0.99,1214,3,0.18,948
10/27/2022 12:00,0.81,1146,91,0.96,849
10/27/2022 12:15,0.98,1311,7,0.28,1013
10/27/2022 12:30,0.99,1173,3,0.18,1006
10/27/2022 12:45,0.99,1100,5,0.17,971
10/27/2022 13:00,0.98,1048,23,0.28,807
10/27/2022 13:15,1,1030,1,0.17,781
10/27/2022 13:30,1,1020,2,0.16,776
10/27/2022 13:45,0.99,979,5,0.16,782
10/27/2022 14:00,1,1055,1,0.18,788
10/27/2022 14:15,0.99,1011,3,0.17,811
10/27/2022 14:30,0.99,1109,8,0.2,809
10/27/2022 14:45,0.99,1063,3,0.16,813
10/27/2022 15:00,0.99,1060,11,0.32,817
10/27/2022 15:15,0.98,1090,17,0.37,834
10/27/2022 15:30,0.99,1138,5,0.27,857
10/27/2022 15:45,0.99,1102,4,0.22,852
10/27/2022 16:00,0.95,1171,49,0.58,836
10/27/2022 16:15,0.98,1124,9,0.33,839
10/27/2022 16:30,0.99,1149,3,0.18,858
10/27/2022 16:45,1,1055,3,0.18,849
10/27/2022 17:00,0.99,1130,7,0.18,858
10/27/2022 17:15,0.99,1157,3,0.2,918
10/27/2022 17:30,0.99,1051,1,0.17,941
10/27/2022 17:45,0.99,992,5,0.16,935
10/27/2022 18:00,0.98,975,12,0.1,813
10/27/2022 18:15,0.99,919,10,0.09,766
10/27/2022 18:30,0.98,918,10,0.11,766
10/27/2022 18:45,0.99,944,7,0.1,745
10/27/2022 19:00,0.98,916,18,0.09,704
10/27/2022 19:15,0.98,920,21,0.13,692
10/27/2022 19:30,0.94,920,45,0.28,662
10/27/2022 19:45,0.96,891,27,0.27,665
10/27/2022 20:00,0.98,917,13,0.11,696
10/27/2022 20:15,0.98,903,14,0.1,721
10/27/2022 20:30,0.98,905,11,0.09,728
10/27/2022 20:45,0.98,688,8,0.09,713
10/27/2022 21:00,1,68,0,0.07,629
10/27/2022 21:15,1,0,0,0,150
10/28/2022 9:00,0.99,1532,4,0.17,853
10/28/2022 9:15,0.97,1347,31,0.43,946
10/28/2022 9:30,0.97,1255,25,0.36,974
10/28/2022 9:45,0.99,1295,5,0.2,972
10/28/2022 10:00,0.98,1353,28,0.38,972
10/28/2022 10:15,0.93,1350,82,0.84,953
10/28/2022 10:30,0.91,1449,120,1.02,944
10/28/2022 10:45,0.9,1452,144,1.14,963
10/28/2022 11:00,0.85,1506,167,1.48,984
10/28/2022 11:15,0.93,1437,100,0.95,1021
10/28/2022 11:30,0.96,1331,46,0.52,974
10/28/2022 11:45,0.99,1232,5,0.27,929
10/28/2022 12:00,0.96,1203,44,0.47,849
10/28/2022 12:15,0.99,1269,2,0.2,1033
10/28/2022 12:30,0.99,1260,6,0.16,1026
10/28/2022 12:45,1,1057,1,0.16,992
10/28/2022 13:00,0.98,1103,17,0.27,843
10/28/2022 13:15,1,1105,3,0.22,800
10/28/2022 13:30,1,1035,0,0.17,797
10/28/2022 13:45,1,1154,1,0.18,806
10/28/2022 14:00,0.99,1124,5,0.17,864
10/28/2022 14:15,1,1105,1,0.16,885
10/28/2022 14:30,0.99,1133,1,0.17,890
10/28/2022 14:45,0.99,1050,2,0.18,907
10/28/2022 15:00,0.99,1136,4,0.16,892
10/28/2022 15:15,0.99,1132,2,0.19,889
10/28/2022 15:30,0.99,1145,8,0.17,858
10/28/2022 15:45,0.99,1179,7,0.16,873
10/28/2022 16:00,1,1183,1,0.17,872
10/28/2022 16:15,0.99,1139,3,0.17,897
10/28/2022 16:30,0.99,1153,6,0.17,906
10/28/2022 16:45,1,1118,3,0.16,903
10/28/2022 17:00,0.99,1214,2,0.19,899
10/28/2022 17:15,0.99,1085,1,0.16,906
10/28/2022 17:30,0.99,1061,6,0.16,909
10/28/2022 17:45,0.98,1040,7,0.16,911
10/28/2022 18:00,0.94,996,20,0.1,824
10/28/2022 18:15,0.98,968,11,0.1,760
10/28/2022 18:30,0.98,954,9,0.09,737
10/28/2022 18:45,0.99,829,7,0.11,722
10/28/2022 19:00,0.98,908,9,0.09,678
10/28/2022 19:15,0.98,895,14,0.12,640
10/28/2022 19:30,0.98,846,11,0.1,630
10/28/2022 19:45,0.94,865,44,0.34,640
10/28/2022 20:00,0.96,910,28,0.24,662
10/28/2022 20:15,0.98,808,10,0.1,671
10/28/2022 20:30,0.97,853,14,0.12,686
10/28/2022 20:45,0.98,695,8,0.09,672
10/28/2022 21:00,0.97,73,2,0.1,609
10/28/2022 21:15,1,0,0,0,164
10/29/2022 9:00,0.99,1392,1,0.16,946
10/29/2022 9:15,0.99,1269,3,0.16,999
10/29/2022 9:30,0.99,1363,10,0.21,990
10/29/2022 9:45,0.98,1309,18,0.36,979
10/29/2022 10:00,0.96,1361,45,0.37,996
10/29/2022 10:15,0.86,1485,149,1.3,964
10/29/2022 10:30,0.92,1471,115,1,979
10/29/2022 10:45,0.9,1480,138,1.35,989
10/29/2022 11:00,0.68,1479,209,1.62,977
10/29/2022 11:15,0.66,1507,194,1.65,987
10/29/2022 11:30,0.9,1564,143,1.31,989
10/29/2022 11:45,0.96,1344,52,0.64,985
10/29/2022 12:00,0.94,1202,71,0.72,863
10/29/2022 12:15,0.99,1255,6,0.18,990
10/29/2022 12:30,0.99,1112,3,0.18,1004
10/29/2022 12:45,1,1087,3,0.15,966
10/29/2022 13:00,0.98,1065,19,0.33,843
10/29/2022 13:15,0.99,1087,4,0.18,843
10/29/2022 13:30,0.99,1082,3,0.16,832
10/29/2022 13:45,0.99,1102,3,0.17,844
10/29/2022 14:00,0.99,1151,3,0.17,862
10/29/2022 14:15,1,1142,2,0.16,860
10/29/2022 14:30,0.99,1080,7,0.18,883
10/29/2022 14:45,1,1106,2,0.16,888
10/29/2022 15:00,0.99,1162,4,0.16,886
10/29/2022 15:15,1,1104,2,0.16,907
10/29/2022 15:30,1,1133,0,0.16,874
10/29/2022 15:45,0.99,1128,3,0.17,890
10/29/2022 16:00,0.99,1161,1,0.17,888
10/29/2022 16:15,1,1102,0,0.16,926
10/29/2022 16:30,0.99,1191,1,0.17,940
10/29/2022 16:45,1,1142,1,0.15,930
10/29/2022 17:00,0.99,1161,3,0.16,914
10/29/2022 17:15,0.99,1083,1,0.15,932
10/29/2022 17:30,0.99,1022,3,0.16,927
10/29/2022 17:45,0.99,1041,2,0.16,916
10/29/2022 18:00,0.98,1001,19,0.11,776
10/29/2022 18:15,0.94,741,22,0.1,695
10/29/2022 18:30,0.97,922,18,0.1,713
10/29/2022 18:45,0.98,899,9,0.1,711
10/29/2022 19:00,0.98,866,13,0.1,660
10/29/2022 19:15,0.97,873,20,0.17,649
10/29/2022 19:30,0.97,860,27,0.18,627
10/29/2022 19:45,0.97,836,17,0.15,635
10/29/2022 20:00,0.99,837,8,0.09,663
10/29/2022 20:15,0.98,792,12,0.09,703
10/29/2022 20:30,0.98,765,13,0.09,709
10/29/2022 20:45,0.99,690,7,0.09,700
10/29/2022 21:00,0.97,66,1,0.2,606
10/29/2022 21:15,1,0,0,0,120
10/30/2022 9:00,1,1720,5,0.16,913
10/30/2022 9:15,0.98,1485,28,0.41,1008
10/30/2022 9:30,0.96,1375,47,0.52,999
10/30/2022 9:45,0.99,1387,8,0.23,996
10/30/2022 10:00,0.97,1472,37,0.42,1002
10/30/2022 10:15,0.93,1474,95,0.81,991
10/30/2022 10:30,0.93,1474,99,0.94,1008
10/30/2022 10:45,0.94,1425,71,0.83,999
10/30/2022 11:00,0.82,1481,170,1.42,964
10/30/2022 11:15,0.75,1606,192,1.56,1007
10/30/2022 11:30,0.91,1522,129,1.12,1035
10/30/2022 11:45,0.98,1312,20,0.31,1007
10/30/2022 12:00,0.94,1216,58,0.6,866
10/30/2022 12:15,0.88,1350,7,0.25,1008
10/30/2022 12:30,0.33,1208,5,0.21,996
10/30/2022 12:45,0.65,1092,4,0.17,932
10/30/2022 13:00,0.97,1085,30,0.54,804
10/30/2022 13:15,0.99,1141,4,0.28,806
10/30/2022 13:30,0.99,1057,4,0.2,813
10/30/2022 13:45,0.99,1092,5,0.18,811
10/30/2022 14:00,0.96,1129,39,0.43,817
10/30/2022 14:15,0.94,1084,56,0.68,806
10/30/2022 14:30,0.94,1229,62,0.72,826
10/30/2022 14:45,0.95,1164,52,0.65,864
10/30/2022 15:00,0.94,1218,63,0.81,855
10/30/2022 15:15,0.92,1183,91,0.85,845
10/30/2022 15:30,0.91,1226,102,1.18,807
10/30/2022 15:45,0.94,1247,71,0.75,876
10/30/2022 16:00,0.99,1241,7,0.32,908
10/30/2022 16:15,0.99,1199,13,0.22,915
10/30/2022 16:30,0.99,1148,4,0.16,922
10/30/2022 16:45,0.99,1136,0,0.17,937
10/30/2022 17:00,0.96,1144,42,0.48,868
10/30/2022 17:15,0.99,1196,6,0.2,866
10/30/2022 17:30,0.99,1119,1,0.17,880
10/30/2022 17:45,0.99,1133,4,0.17,899
10/30/2022 18:00,0.97,1052,21,0.1,838
10/30/2022 18:15,0.99,1013,12,0.09,794
10/30/2022 18:30,0.98,947,17,0.09,770
10/30/2022 18:45,0.98,992,12,0.11,755
10/30/2022 19:00,0.96,994,33,0.24,714
10/30/2022 19:15,0.91,1030,82,0.53,710
10/30/2022 19:30,0.91,1052,87,0.49,724
10/30/2022 19:45,0.95,974,45,0.37,738
10/30/2022 20:00,0.95,1088,46,0.32,759
10/30/2022 20:15,0.97,1037,26,0.15,771
10/30/2022 20:30,0.98,957,12,0.12,777
10/30/2022 20:45,0.98,762,7,0.11,770
10/30/2022 21:00,0.99,80,1,0.1,690
10/30/2022 21:15,1,0,0,0,181
10/31/2022 9:00,0.99,1648,1,0.18,856
10/31/2022 9:15,0.95,1427,62,0.61,974
10/31/2022 9:30,0.97,1407,31,0.46,975
10/31/2022 9:45,0.99,1333,7,0.2,988
10/31/2022 10:00,0.98,1450,20,0.27,1009
10/31/2022 10:15,0.95,1492,75,0.61,998
10/31/2022 10:30,0.92,1469,114,0.93,988
10/31/2022 10:45,0.93,1443,91,0.86,987
10/31/2022 11:00,0.89,1532,151,1.31,976
10/31/2022 11:15,0.97,1412,37,0.5,991
10/31/2022 11:30,0.94,1481,74,0.69,984
10/31/2022 11:45,0.98,1342,23,0.35,973
10/31/2022 12:00,0.96,1225,49,0.62,886
10/31/2022 12:15,0.99,1306,5,0.19,1032
10/31/2022 12:30,1,1236,2,0.16,992
10/31/2022 12:45,0.99,1179,1,0.18,934
10/31/2022 13:00,0.96,1118,42,0.46,818
10/31/2022 13:15,0.99,1107,6,0.21,802
10/31/2022 13:30,0.99,1057,5,0.18,819
10/31/2022 13:45,0.99,1088,2,0.18,826
10/31/2022 14:00,0.98,1148,19,0.34,818
10/31/2022 14:15,0.97,1138,34,0.42,816
10/31/2022 14:30,0.94,1196,64,0.78,810
10/31/2022 14:45,0.94,1137,64,0.81,816
10/31/2022 15:00,0.97,1136,34,0.48,815
10/31/2022 15:15,0.99,1156,3,0.19,833
10/31/2022 15:30,0.99,1158,4,0.19,820
10/31/2022 15:45,0.99,1156,3,0.16,850
10/31/2022 16:00,0.99,1139,5,0.19,835
10/31/2022 16:15,0.99,1208,8,0.27,822
10/31/2022 16:30,0.99,1250,5,0.2,856
10/31/2022 16:45,0.99,1146,3,0.17,881
10/31/2022 17:00,0.99,1178,9,0.25,837
10/31/2022 17:15,1,1112,2,0.17,872
10/31/2022 17:30,1,1000,1,0.17,912
10/31/2022 17:45,0.99,1008,2,0.18,900
10/31/2022 18:00,0.98,1003,14,0.1,832
10/31/2022 18:15,0.99,974,10,0.1,786
10/31/2022 18:30,0.99,963,10,0.1,775
10/31/2022 18:45,0.98,979,16,0.11,769
10/31/2022 19:00,0.93,967,61,0.3,734
10/31/2022 19:15,0.86,1077,147,0.83,713
10/31/2022 19:30,0.88,1108,128,0.97,732
10/31/2022 19:45,0.92,1038,78,0.53,745
10/31/2022 20:00,0.97,1025,23,0.2,763
10/31/2022 20:15,0.98,999,15,0.2,769
10/31/2022 20:30,0.97,982,22,0.12,768
10/31/2022 20:45,0.97,802,18,0.12,755
10/31/2022 21:00,0.91,111,7,1.21,645
10/31/2022 21:15,1,0,0,0,157
11/1/2022 9:00,0.99,1704,7,0.17,856
11/1/2022 9:15,0.98,1467,25,0.37,928
11/1/2022 9:30,0.98,1433,19,0.26,938
11/1/2022 9:45,0.99,1389,8,0.24,934
11/1/2022 10:00,0.92,1502,119,0.79,901
11/1/2022 10:15,0.68,1602,214,1.57,921
11/1/2022 10:30,0.85,1601,199,1.45,946
11/1/2022 10:45,0.58,1546,235,1.66,955
11/1/2022 11:00,0.65,1616,217,1.57,965
11/1/2022 11:15,0.67,1567,230,1.53,971
11/1/2022 11:30,0.94,1514,84,0.81,971
11/1/2022 11:45,0.99,1318,14,0.28,956
11/1/2022 12:00,0.93,1246,85,0.88,896
11/1/2022 12:15,1,1293,2,0.21,1007
11/1/2022 12:30,1,1191,3,0.17,975
11/1/2022 12:45,0.99,1148,7,0.18,922
11/1/2022 13:00,0.88,1109,115,0.96,765
11/1/2022 13:15,0.9,1222,109,1.12,765
11/1/2022 13:30,0.96,1205,43,0.53,789
11/1/2022 13:45,0.99,1034,5,0.21,796
11/1/2022 14:00,0.96,1069,37,0.53,784
11/1/2022 14:15,0.92,1138,83,0.98,782
11/1/2022 14:30,0.94,1195,65,0.65,808
11/1/2022 14:45,0.93,1132,68,0.67,809
11/1/2022 15:00,0.91,1202,97,1.02,792
11/1/2022 15:15,0.93,1214,73,0.91,827
11/1/2022 15:30,0.95,1171,53,0.58,832
11/1/2022 15:45,0.93,1169,79,0.91,811
11/1/2022 16:00,0.92,1311,98,0.94,822
11/1/2022 16:15,0.94,1270,73,0.66,867
11/1/2022 16:30,0.97,1285,40,0.6,885
11/1/2022 16:45,0.97,1144,25,0.35,872
11/1/2022 17:00,0.95,1234,56,0.63,807
11/1/2022 17:15,0.99,1270,3,0.21,855
11/1/2022 17:30,0.99,1161,2,0.17,876
11/1/2022 17:45,1,1081,2,0.16,872
11/1/2022 18:00,0.95,1047,40,0.22,770
11/1/2022 18:15,0.91,1030,91,0.43,702
11/1/2022 18:30,0.91,1062,93,0.51,696
11/1/2022 18:45,0.9,1051,104,0.49,696
11/1/2022 19:00,0.82,1111,198,1.2,665
11/1/2022 19:15,0.7,1063,221,1.5,665
11/1/2022 19:30,0.39,1227,315,1.89,681
11/1/2022 19:45,0.37,1173,324,1.95,682
11/1/2022 20:00,0.21,1226,369,2.28,685
11/1/2022 20:15,0.5,1124,219,1.74,688
11/1/2022 20:30,0.6,1084,203,1.61,691
11/1/2022 20:45,0.84,897,137,0.91,676
11/1/2022 21:00,0.66,129,17,1.65,610
11/1/2022 21:15,1,0,0,0,163
11/2/2022 9:00,0.99,1470,2,0.19,849
11/2/2022 9:15,0.89,1320,139,1.22,927
11/2/2022 9:30,0.53,1381,214,1.65,919
11/2/2022 9:45,0.83,1390,141,1.39,942
11/2/2022 10:00,0.66,1495,214,1.55,965
11/2/2022 10:15,0.24,1587,336,2.23,948
11/2/2022 10:30,0.17,1591,372,2.46,961
11/2/2022 10:45,0.13,1642,409,2.7,947
11/2/2022 11:00,0.1,1651,470,3.01,943
11/2/2022 11:15,0.09,1718,525,3.23,942
11/2/2022 11:30,0.13,1641,407,2.82,950
11/2/2022 11:45,0.17,1572,388,2.55,937
11/2/2022 12:00,0.11,1418,374,2.88,874
11/2/2022 12:15,0.75,1505,149,1.52,987
11/2/2022 12:30,0.9,1366,108,1.07,981
11/2/2022 12:45,0.83,1235,149,1.3,929
11/2/2022 13:00,0.23,1211,290,2.3,788
11/2/2022 13:15,0.19,1426,320,2.39,783
11/2/2022 13:30,0.24,1356,274,2.2,820
11/2/2022 13:45,0.44,1268,205,1.89,854
11/2/2022 14:00,0.9,1366,108,1.21,910
11/2/2022 14:15,0.93,1278,84,0.89,950
11/2/2022 14:30,0.85,1349,141,1.38,926
11/2/2022 14:45,0.92,1302,92,0.99,933
11/2/2022 15:00,0.9,1319,123,1.07,910
11/2/2022 15:15,0.88,1334,149,1.41,891
11/2/2022 15:30,0.91,1346,120,1.18,926
11/2/2022 15:45,0.91,1245,99,0.96,918
11/2/2022 16:00,0.79,1343,173,1.45,896
11/2/2022 16:15,0.82,1363,141,1.34,933
11/2/2022 16:30,0.92,1349,96,1.02,965
11/2/2022 16:45,0.92,1193,81,0.99,924
11/2/2022 17:00,0.5,1234,201,1.71,814
11/2/2022 17:15,0.87,1231,115,1.34,867
11/2/2022 17:30,0.96,1211,45,0.61,904
11/2/2022 17:45,0.96,1054,32,0.42,890
11/2/2022 18:00,0.86,1140,156,0.89,759
11/2/2022 18:15,0.84,1138,175,0.97,723
11/2/2022 18:30,0.85,1108,159,0.87,733
11/2/2022 18:45,0.82,1055,184,1.22,722
11/2/2022 19:00,0.43,1173,276,1.82,679
11/2/2022 19:15,0.49,1118,248,1.73,685
11/2/2022 19:30,0.35,1112,281,2,668
11/2/2022 19:45,0.14,1191,385,2.53,657
11/2/2022 20:00,0.21,1157,324,2.4,653
11/2/2022 20:15,0.27,1109,276,2.25,685
11/2/2022 20:30,0.74,998,179,1.52,676
11/2/2022 20:45,0.87,840,100,0.89,667
11/2/2022 21:00,0.45,131,14,1.93,570
11/2/2022 21:15,1,0,0,0,135
11/3/2022 9:00,0.99,1460,7,0.19,855
11/3/2022 9:15,1,1208,2,0.21,960
11/3/2022 9:30,0.99,1260,2,0.21,959
11/3/2022 9:45,0.98,1247,21,0.37,932
11/3/2022 10:00,0.96,1298,36,0.41,961
11/3/2022 10:15,0.9,1341,126,1.09,939
11/3/2022 10:30,0.73,1467,220,1.55,955
11/3/2022 10:45,0.61,1447,206,1.67,944
11/3/2022 11:00,0.49,1528,248,1.81,968
11/3/2022 11:15,0.89,1410,134,1.36,968
11/3/2022 11:30,0.92,1260,89,0.79,956
11/3/2022 11:45,0.98,1215,7,0.3,931
11/3/2022 12:00,0.86,1105,91,1.02,835
11/3/2022 12:15,0.96,1249,13,0.38,905
11/3/2022 12:30,0.99,1204,6,0.2,884
11/3/2022 12:45,0.99,1021,7,0.2,836
11/3/2022 13:00,0.72,967,110,1.2,715
11/3/2022 13:15,0.9,1056,91,1.22,720
11/3/2022 13:30,0.96,1036,33,0.53,738
11/3/2022 13:45,0.95,966,42,0.69,733
11/3/2022 14:00,0.93,1066,70,0.88,747
11/3/2022 14:15,0.97,1048,26,0.51,770
11/3/2022 14:30,0.97,1105,32,0.5,770
11/3/2022 14:45,0.96,1072,23,0.46,788
11/3/2022 15:00,0.93,1174,71,0.85,765
11/3/2022 15:15,0.95,1092,52,0.64,779
11/3/2022 15:30,0.96,1160,42,0.54,797
11/3/2022 15:45,0.92,1115,77,0.94,799
11/3/2022 16:00,0.91,1120,89,1.05,787
11/3/2022 16:15,0.92,1148,84,1.05,808
11/3/2022 16:30,0.92,1187,84,0.9,839
11/3/2022 16:45,0.9,1075,82,0.97,826
11/3/2022 17:00,0.92,1031,66,1.16,769
11/3/2022 17:15,0.99,1045,4,0.26,790
11/3/2022 17:30,0.99,1002,5,0.21,812
11/3/2022 17:45,0.99,924,2,0.19,833
11/3/2022 18:00,0.98,936,13,0.1,765
11/3/2022 18:15,0.98,874,8,0.1,723
11/3/2022 18:30,0.98,855,13,0.1,731
11/3/2022 18:45,0.98,845,9,0.11,693
11/3/2022 19:00,0.96,889,30,0.3,649
11/3/2022 19:15,0.94,899,50,0.34,644
11/3/2022 19:30,0.94,899,51,0.38,636
11/3/2022 19:45,0.9,938,83,0.64,643
11/3/2022 20:00,0.95,852,36,0.35,649
11/3/2022 20:15,0.95,866,39,0.35,661
11/3/2022 20:30,0.97,834,17,0.12,675
11/3/2022 20:45,0.98,661,10,0.09,678
11/3/2022 21:00,0.97,60,0,0.83,574
11/3/2022 21:15,1,0,0,0,165
11/4/2022 9:00,0.99,1284,5,0.19,838
11/4/2022 9:15,0.99,1136,8,0.21,931
11/4/2022 9:30,0.99,1138,9,0.24,942
11/4/2022 9:45,0.99,1150,8,0.2,936
11/4/2022 10:00,0.96,1204,36,0.45,933
11/4/2022 10:15,0.93,1313,86,0.99,919
11/4/2022 10:30,0.89,1392,138,1.23,903
11/4/2022 10:45,0.7,1435,203,1.53,917
11/4/2022 11:00,0.41,1413,205,1.88,921
11/4/2022 11:15,0.48,1383,199,1.82,923
11/4/2022 11:30,0.67,1409,153,1.66,927
11/4/2022 11:45,0.84,1307,141,1.27,932
11/4/2022 12:00,0.58,1138,187,1.59,828
11/4/2022 12:15,0.93,1289,39,0.63,914
11/4/2022 12:30,0.95,1143,8,0.25,889
11/4/2022 12:45,0.98,1071,3,0.23,853
11/4/2022 13:00,0.69,1061,127,1.25,739
11/4/2022 13:15,0.81,1176,165,1.5,734
11/4/2022 13:30,0.79,1182,144,1.52,763
11/4/2022 13:45,0.9,1094,103,1.31,782
11/4/2022 14:00,0.97,1115,33,0.5,825
11/4/2022 14:15,0.97,1037,9,0.4,845
11/4/2022 14:30,0.98,1084,7,0.27,838
11/4/2022 14:45,0.98,1000,3,0.27,846
11/4/2022 15:00,0.98,1093,8,0.25,851
11/4/2022 15:15,0.99,1054,2,0.22,849
11/4/2022 15:30,0.98,1063,12,0.33,836
11/4/2022 15:45,0.99,1074,4,0.23,842
11/4/2022 16:00,0.96,1138,41,0.52,846
11/4/2022 16:15,0.93,1206,47,0.6,864
11/4/2022 16:30,0.93,1222,32,0.6,868
11/4/2022 16:45,0.9,1079,77,0.9,837
11/4/2022 17:00,0.71,1171,168,1.56,742
11/4/2022 17:15,0.84,1155,106,1.44,760
11/4/2022 17:30,0.9,1153,79,1.02,780
11/4/2022 17:45,0.96,979,38,0.6,777
11/4/2022 18:00,0.98,949,16,0.12,733
11/4/2022 18:15,0.98,968,14,0.12,692
11/4/2022 18:30,0.98,911,15,0.1,711
11/4/2022 18:45,0.98,837,12,0.08,706
11/4/2022 19:00,0.94,911,51,0.36,649
11/4/2022 19:15,0.93,870,51,0.38,631
11/4/2022 19:30,0.9,863,76,0.42,626
11/4/2022 19:45,0.91,846,73,0.45,623
11/4/2022 20:00,0.97,835,17,0.17,629
11/4/2022 20:15,0.96,856,19,0.15,658
11/4/2022 20:30,0.97,745,14,0.15,679
11/4/2022 20:45,0.97,598,10,0.21,676
11/4/2022 21:00,0.97,76,0,0.17,588
11/4/2022 21:15,1,0,0,0,194
11/5/2022 9:00,0.98,1205,4,0.16,915
11/5/2022 9:15,0.98,1064,3,0.18,995
11/5/2022 9:30,0.97,1093,1,0.17,997
11/5/2022 9:45,0.99,1087,4,0.18,985
11/5/2022 10:00,0.97,1257,4,0.19,1020
11/5/2022 10:15,0.96,1248,30,0.39,976
11/5/2022 10:30,0.91,1375,85,0.92,965
11/5/2022 10:45,0.91,1335,105,0.94,979
11/5/2022 11:00,0.95,1356,64,0.79,1001
11/5/2022 11:15,0.96,1280,28,0.48,1004
11/5/2022 11:30,0.98,1256,16,0.39,988
